21961 4
0.041415 	0.079897 	0.042373 	0.026316 
0.113076 	0.012027 	0.045198 	0.221491 
0.211726 	0.071306 	0.121469 	0.070175 
0.040484 	0.006873 	0.014124 	0.063596 
0.186133 	0.069588 	0.169492 	0.085526 
0.032573 	0.014605 	0.033898 	0.015351 
0.144718 	0.207904 	0.276836 	0.037281 
0.017683 	0.069588 	0.036723 	0.004386 
0.060028 	0.228522 	0.112994 	0.021930 
0.042345 	0.158935 	0.076271 	0.017544 
0.186598 	0.033505 	0.101695 	0.083333 
0.088879 	0.106529 	0.180791 	0.032895 
0.075384 	0.117698 	0.084746 	0.030702 
0.006049 	0.001718 	0.002825 	0.002193 
0.076315 	0.095361 	0.129944 	0.013158 
0.043741 	0.048969 	0.064972 	0.008772 
0.032573 	0.046392 	0.064972 	0.004386 
0.254072 	0.093643 	0.203390 	0.133772 
0.009772 	0.006014 	0.008475 	0.002193 
0.031643 	0.013746 	0.031073 	0.002193 
0.021871 	0.007732 	0.022599 	0.000000 
0.010703 	0.001718 	0.000000 	0.006579 
0.221964 	0.091924 	0.194915 	0.133772 
0.024197 	0.001718 	0.008475 	0.017544 
0.056305 	0.000859 	0.025424 	0.024123 
0.173569 	0.147766 	0.146893 	0.008772 
0.114937 	0.262027 	0.169492 	0.019737 
0.306189 	0.116838 	0.121469 	0.050439 
0.115403 	0.006014 	0.028249 	0.116228 
0.329921 	0.160653 	0.155367 	0.304825 
0.026989 	0.098797 	0.033898 	0.019737 
0.036296 	0.110825 	0.048023 	0.024123 
0.009307 	0.012027 	0.014124 	0.004386 
0.147976 	0.091924 	0.220339 	0.061404 
0.441601 	0.253436 	0.240113 	0.087719 
0.117264 	0.103952 	0.262712 	0.043860 
0.057701 	0.174399 	0.135593 	0.004386 
0.007911 	0.022337 	0.031073 	0.002193 
0.000931 	0.006014 	0.016949 	0.000000 
0.000465 	0.002577 	0.002825 	0.002193 
0.006515 	0.013746 	0.011299 	0.000000 
0.000000 	0.000000 	0.000000 	0.000000 
0.008841 	0.000000 	0.002825 	0.004386 
0.008841 	0.000000 	0.002825 	0.004386 
0.217776 	0.056701 	0.155367 	0.138158 
0.133085 	0.034364 	0.079096 	0.100877 
0.084691 	0.022337 	0.076271 	0.037281 
0.001861 	0.001718 	0.000000 	0.000000 
0.178222 	0.044674 	0.090395 	0.098684 
0.020940 	0.005155 	0.005650 	0.008772 
0.051652 	0.076460 	0.073446 	0.026316 
0.122848 	0.135739 	0.234463 	0.155702 
0.207073 	0.621993 	0.409605 	0.076754 
0.008376 	0.012887 	0.008475 	0.002193 
0.000931 	0.000000 	0.000000 	0.000000 
0.007445 	0.012887 	0.008475 	0.002193 
0.030712 	0.033505 	0.059322 	0.013158 
0.327594 	0.103093 	0.104520 	0.206140 
0.163797 	0.018041 	0.045198 	0.135965 
0.067008 	0.027491 	0.039548 	0.081140 
0.020940 	0.014605 	0.031073 	0.008772 
0.000931 	0.000000 	0.000000 	0.000000 
0.106561 	0.128866 	0.112994 	0.085526 
0.164262 	0.317010 	0.231638 	0.010965 
0.059563 	0.041237 	0.059322 	0.094298 
0.022336 	0.054124 	0.031073 	0.002193 
0.183806 	0.041237 	0.124294 	0.144737 
0.173104 	0.040378 	0.104520 	0.114035 
0.222429 	0.049828 	0.223164 	0.063596 
0.131224 	0.403780 	0.296610 	0.039474 
0.134016 	0.086770 	0.175141 	0.155702 
0.030247 	0.015464 	0.025424 	0.028509 
0.103769 	0.071306 	0.149718 	0.127193 
0.165658 	0.135739 	0.127119 	0.087719 
0.008841 	0.000859 	0.011299 	0.000000 
0.327129 	0.117698 	0.177966 	0.214912 
0.048395 	0.020619 	0.028249 	0.019737 
0.258260 	0.072165 	0.200565 	0.046053 
0.089809 	0.027491 	0.079096 	0.026316 
0.168450 	0.044674 	0.121469 	0.019737 
0.001396 	0.004296 	0.008475 	0.000000 
0.257794 	0.559278 	0.353107 	0.168860 
0.170312 	0.221649 	0.333333 	0.081140 
0.016287 	0.036082 	0.039548 	0.013158 
0.186598 	0.257732 	0.372881 	0.094298 
0.010237 	0.003436 	0.005650 	0.008772 
0.000931 	0.000000 	0.000000 	0.000000 
0.009307 	0.003436 	0.005650 	0.008772 
0.001396 	0.005155 	0.000000 	0.000000 
0.003723 	0.012027 	0.008475 	0.004386 
0.000465 	0.001718 	0.000000 	0.000000 
0.001861 	0.005155 	0.008475 	0.004386 
0.103304 	0.354811 	0.169492 	0.013158 
0.003723 	0.008591 	0.025424 	0.000000 
0.012099 	0.014605 	0.028249 	0.004386 
0.015821 	0.023196 	0.053672 	0.004386 
0.036761 	0.097079 	0.053672 	0.004386 
0.034900 	0.087629 	0.050847 	0.004386 
0.001861 	0.009450 	0.002825 	0.000000 
0.240577 	0.072165 	0.149718 	0.050439 
0.160540 	0.041237 	0.039548 	0.109649 
0.246161 	0.405498 	0.398305 	0.120614 
0.184737 	0.008591 	0.070621 	0.212719 
0.019544 	0.000000 	0.002825 	0.021930 
0.005584 	0.000000 	0.000000 	0.002193 
0.006515 	0.007732 	0.002825 	0.000000 
0.077711 	0.031787 	0.036723 	0.076754 
0.175896 	0.027491 	0.101695 	0.105263 
0.044207 	0.006014 	0.019774 	0.024123 
0.131689 	0.021478 	0.081921 	0.081140 
0.051187 	0.093643 	0.112994 	0.024123 
0.014891 	0.024055 	0.033898 	0.008772 
0.066077 	0.117698 	0.146893 	0.032895 
0.008376 	0.011168 	0.022599 	0.006579 
0.003723 	0.006873 	0.008475 	0.004386 
0.004653 	0.004296 	0.014124 	0.002193 
0.155886 	0.052405 	0.076271 	0.021930 
0.006049 	0.003436 	0.008475 	0.004386 
0.058167 	0.041237 	0.073446 	0.024123 
0.052117 	0.037801 	0.064972 	0.019737 
0.503490 	0.123711 	0.211864 	0.500000 
0.050721 	0.073024 	0.112994 	0.015351 
0.018613 	0.031787 	0.033898 	0.000000 
0.032108 	0.041237 	0.079096 	0.015351 
0.371801 	0.162371 	0.166667 	0.199561 
0.096324 	0.043814 	0.053672 	0.083333 
0.088879 	0.240550 	0.223164 	0.039474 
0.120987 	0.283505 	0.240113 	0.052632 
0.081433 	0.017182 	0.039548 	0.046053 
0.053048 	0.011168 	0.011299 	0.026316 
0.028385 	0.006014 	0.028249 	0.019737 
0.207073 	0.165808 	0.169492 	0.078947 
0.095393 	0.194158 	0.194915 	0.057018 
0.291764 	0.174399 	0.324859 	0.179825 
0.186133 	0.034364 	0.101695 	0.085526 
0.215914 	0.135739 	0.084746 	0.287281 
0.025593 	0.011168 	0.028249 	0.019737 
0.037227 	0.061856 	0.050847 	0.019737 
0.235924 	0.015464 	0.050847 	0.221491 
0.332713 	0.036942 	0.073446 	0.346491 
0.096789 	0.021478 	0.022599 	0.125000 
0.050256 	0.034364 	0.081921 	0.019737 
0.216380 	0.119416 	0.206215 	0.094298 
0.202885 	0.135739 	0.090395 	0.182018 
0.070731 	0.042955 	0.048023 	0.019737 
0.292694 	0.044674 	0.084746 	0.050439 
0.000000 	0.000859 	0.002825 	0.000000 
0.000931 	0.004296 	0.002825 	0.002193 
0.000931 	0.005155 	0.005650 	0.002193 
0.001861 	0.000000 	0.002825 	0.000000 
0.011168 	0.002577 	0.014124 	0.002193 
0.009307 	0.002577 	0.011299 	0.002193 
0.094463 	0.363402 	0.223164 	0.039474 
0.188460 	0.094502 	0.175141 	0.057018 
0.113541 	0.117698 	0.225989 	0.043860 
0.064216 	0.024055 	0.048023 	0.017544 
0.056771 	0.173540 	0.084746 	0.006579 
0.004653 	0.000000 	0.000000 	0.004386 
0.022801 	0.013746 	0.011299 	0.019737 
0.034900 	0.008591 	0.002825 	0.030702 
0.000931 	0.000859 	0.000000 	0.004386 
0.060028 	0.130584 	0.090395 	0.024123 
0.228013 	0.115120 	0.293785 	0.157895 
0.108888 	0.060997 	0.115819 	0.116228 
0.007911 	0.004296 	0.016949 	0.006579 
0.049325 	0.018900 	0.025424 	0.024123 
0.007445 	0.001718 	0.000000 	0.000000 
0.041880 	0.017182 	0.025424 	0.024123 
0.159144 	0.146907 	0.265537 	0.111842 
0.062820 	0.019759 	0.056497 	0.021930 
0.057236 	0.018900 	0.064972 	0.015351 
0.158678 	0.014605 	0.048023 	0.153509 
0.074453 	0.159794 	0.194915 	0.030702 
0.055375 	0.142612 	0.138418 	0.013158 
0.252210 	0.040378 	0.115819 	0.127193 
0.147045 	0.022337 	0.073446 	0.109649 
0.105165 	0.018041 	0.042373 	0.017544 
0.161936 	0.106529 	0.175141 	0.035088 
0.132154 	0.317869 	0.290960 	0.052632 
0.000465 	0.000000 	0.002825 	0.000000 
0.023732 	0.011168 	0.025424 	0.004386 
0.014425 	0.006014 	0.014124 	0.002193 
0.009307 	0.005155 	0.011299 	0.002193 
0.284318 	0.060137 	0.141243 	0.228070 
0.033969 	0.060137 	0.070621 	0.015351 
0.053048 	0.027491 	0.115819 	0.021930 
0.015356 	0.006014 	0.019774 	0.002193 
0.219637 	0.131443 	0.333333 	0.140351 
0.341554 	0.187285 	0.104520 	0.247807 
0.297813 	0.141753 	0.194915 	0.239035 
0.235458 	0.158935 	0.192090 	0.125000 
0.030712 	0.038660 	0.028249 	0.041667 
0.185202 	0.115979 	0.211864 	0.127193 
0.013495 	0.033505 	0.033898 	0.000000 
0.042811 	0.010309 	0.025424 	0.028509 
0.198697 	0.097079 	0.180791 	0.162281 
0.060493 	0.195876 	0.093220 	0.021930 
0.037692 	0.018041 	0.008475 	0.008772 
0.069335 	0.154639 	0.124294 	0.024123 
0.088879 	0.305842 	0.231638 	0.004386 
0.079107 	0.172680 	0.254237 	0.019737 
0.033039 	0.036942 	0.028249 	0.013158 
0.015356 	0.020619 	0.011299 	0.004386 
0.017683 	0.016323 	0.016949 	0.008772 
0.041880 	0.012887 	0.016949 	0.041667 
0.076315 	0.109107 	0.175141 	0.024123 
0.134016 	0.383162 	0.347458 	0.048246 
0.060959 	0.109107 	0.146893 	0.024123 
0.176826 	0.355670 	0.307910 	0.057018 
0.048860 	0.006873 	0.039548 	0.008772 
0.071661 	0.041237 	0.096045 	0.037281 
0.006515 	0.001718 	0.002825 	0.000000 
0.000465 	0.000000 	0.000000 	0.000000 
0.006049 	0.001718 	0.002825 	0.000000 
0.119591 	0.292096 	0.403955 	0.054825 
0.073988 	0.063574 	0.056497 	0.010965 
0.289902 	0.198454 	0.316384 	0.184211 
0.109819 	0.088488 	0.107345 	0.032895 
0.366682 	0.211340 	0.127119 	0.256579 
0.082829 	0.324742 	0.166667 	0.006579 
0.130758 	0.098797 	0.228814 	0.035088 
0.079572 	0.207045 	0.135593 	0.017544 
0.050256 	0.096220 	0.118644 	0.006579 
0.092136 	0.079897 	0.155367 	0.041667 
0.020009 	0.001718 	0.008475 	0.004386 
0.008376 	0.000000 	0.002825 	0.002193 
0.011633 	0.001718 	0.005650 	0.002193 
0.025128 	0.115979 	0.096045 	0.000000 
0.030247 	0.004296 	0.014124 	0.030702 
0.001396 	0.006873 	0.011299 	0.000000 
0.000931 	0.003436 	0.008475 	0.000000 
0.000465 	0.003436 	0.002825 	0.000000 
0.197301 	0.279210 	0.169492 	0.125000 
0.001861 	0.002577 	0.002825 	0.000000 
0.103769 	0.045533 	0.121469 	0.039474 
0.238250 	0.122852 	0.186441 	0.133772 
0.183341 	0.173540 	0.225989 	0.046053 
0.080968 	0.029210 	0.070621 	0.057018 
0.026524 	0.033505 	0.031073 	0.006579 
0.000000 	0.002577 	0.000000 	0.002193 
0.095393 	0.030069 	0.059322 	0.030702 
0.123779 	0.513746 	0.355932 	0.094298 
0.044207 	0.056701 	0.076271 	0.013158 
0.186133 	0.026632 	0.042373 	0.168860 
0.364821 	0.054983 	0.118644 	0.331140 
0.165658 	0.405498 	0.429379 	0.041667 
0.000000 	0.000000 	0.000000 	0.000000 
0.006049 	0.000000 	0.000000 	0.002193 
0.074453 	0.012027 	0.067797 	0.048246 
0.093532 	0.204467 	0.172316 	0.026316 
0.038157 	0.036942 	0.039548 	0.021930 
0.004188 	0.000859 	0.000000 	0.004386 
0.001396 	0.006014 	0.000000 	0.000000 
0.088879 	0.365120 	0.307910 	0.026316 
0.178688 	0.032646 	0.104520 	0.105263 
0.023267 	0.037801 	0.064972 	0.002193 
0.028851 	0.005155 	0.005650 	0.006579 
0.006515 	0.003436 	0.008475 	0.004386 
0.089344 	0.371134 	0.220339 	0.008772 
0.028851 	0.018041 	0.019774 	0.028509 
0.161936 	0.118557 	0.129944 	0.107456 
0.148906 	0.013746 	0.048023 	0.120614 
0.062820 	0.211340 	0.257062 	0.026316 
0.162401 	0.081615 	0.152542 	0.037281 
0.136342 	0.202749 	0.149718 	0.039474 
0.041415 	0.137457 	0.110169 	0.028509 
0.005584 	0.005155 	0.014124 	0.000000 
0.069800 	0.028351 	0.079096 	0.019737 
0.063751 	0.031787 	0.070621 	0.043860 
0.013495 	0.020619 	0.025424 	0.006579 
0.405305 	0.159794 	0.268362 	0.320175 
0.286645 	0.129725 	0.194915 	0.217105 
0.118660 	0.030069 	0.073446 	0.103070 
0.066077 	0.347079 	0.132768 	0.015351 
0.066077 	0.243127 	0.155367 	0.015351 
0.251745 	0.058419 	0.098870 	0.206140 
0.111680 	0.099656 	0.101695 	0.149123 
0.147045 	0.091924 	0.192090 	0.032895 
0.214518 	0.134021 	0.327684 	0.052632 
0.067473 	0.042096 	0.135593 	0.019737 
0.102373 	0.075601 	0.096045 	0.024123 
0.181945 	0.313574 	0.319209 	0.043860 
0.085156 	0.092784 	0.161017 	0.067982 
0.082364 	0.018900 	0.042373 	0.026316 
0.036296 	0.016323 	0.059322 	0.021930 
0.006980 	0.006014 	0.008475 	0.002193 
0.050721 	0.049828 	0.084746 	0.010965 
0.057701 	0.055842 	0.093220 	0.013158 
0.017683 	0.075601 	0.042373 	0.002193 
0.008376 	0.039519 	0.025424 	0.002193 
0.009307 	0.036082 	0.016949 	0.000000 
0.100047 	0.372852 	0.194915 	0.030702 
0.099116 	0.018900 	0.042373 	0.010965 
0.005584 	0.000000 	0.002825 	0.002193 
0.006049 	0.000859 	0.000000 	0.004386 
0.011633 	0.000859 	0.002825 	0.006579 
0.083760 	0.129725 	0.240113 	0.032895 
0.087017 	0.132302 	0.257062 	0.032895 
0.003257 	0.002577 	0.016949 	0.000000 
0.129828 	0.165808 	0.330508 	0.063596 
0.214518 	0.093643 	0.231638 	0.175439 
0.034900 	0.146907 	0.067797 	0.006579 
0.000931 	0.000000 	0.002825 	0.000000 
0.353188 	0.142612 	0.121469 	0.149123 
0.406701 	0.212199 	0.237288 	0.078947 
0.146580 	0.024914 	0.084746 	0.105263 
0.099581 	0.058419 	0.084746 	0.052632 
0.326198 	0.109107 	0.110169 	0.383772 
0.081899 	0.081615 	0.127119 	0.026316 
0.236854 	0.146048 	0.240113 	0.155702 
0.087017 	0.326460 	0.163842 	0.013158 
0.032108 	0.152062 	0.059322 	0.008772 
0.054909 	0.174399 	0.104520 	0.004386 
0.244765 	0.055842 	0.141243 	0.085526 
0.106096 	0.351375 	0.231638 	0.019737 
0.120521 	0.048969 	0.056497 	0.096491 
0.085621 	0.266323 	0.189266 	0.006579 
0.024197 	0.013746 	0.005650 	0.037281 
0.010703 	0.011168 	0.011299 	0.004386 
0.009772 	0.008591 	0.011299 	0.004386 
0.000931 	0.002577 	0.000000 	0.000000 
0.061424 	0.089347 	0.110169 	0.026316 
0.044207 	0.076460 	0.118644 	0.010965 
0.036296 	0.063574 	0.081921 	0.026316 
0.231736 	0.085911 	0.225989 	0.107456 
0.055840 	0.147766 	0.073446 	0.010965 
0.065612 	0.037801 	0.067797 	0.054825 
0.010703 	0.002577 	0.011299 	0.004386 
0.145184 	0.140893 	0.149718 	0.166667 
0.059097 	0.016323 	0.033898 	0.059211 
0.035831 	0.006873 	0.011299 	0.008772 
0.207073 	0.115120 	0.166667 	0.065789 
0.229409 	0.079897 	0.070621 	0.243421 
0.067939 	0.221649 	0.098870 	0.013158 
0.032108 	0.054983 	0.064972 	0.026316 
0.010703 	0.022337 	0.033898 	0.004386 
0.010703 	0.006014 	0.022599 	0.004386 
0.019079 	0.008591 	0.014124 	0.019737 
0.045137 	0.165808 	0.127119 	0.010965 
0.013495 	0.078179 	0.048023 	0.000000 
0.051187 	0.012887 	0.039548 	0.030702 
0.154025 	0.201031 	0.299435 	0.046053 
0.060493 	0.193299 	0.101695 	0.013158 
0.037692 	0.018041 	0.042373 	0.026316 
0.006515 	0.001718 	0.005650 	0.008772 
0.028385 	0.013746 	0.022599 	0.017544 
0.002792 	0.002577 	0.014124 	0.000000 
0.187529 	0.237113 	0.355932 	0.087719 
0.061889 	0.197595 	0.115819 	0.019737 
0.115868 	0.010309 	0.056497 	0.239035 
0.211261 	0.190722 	0.248588 	0.065789 
0.093997 	0.031787 	0.070621 	0.030702 
0.096789 	0.037801 	0.042373 	0.026316 
0.224756 	0.028351 	0.118644 	0.313596 
0.000465 	0.000000 	0.000000 	0.000000 
0.161005 	0.026632 	0.067797 	0.160088 
0.060028 	0.151203 	0.141243 	0.021930 
0.034900 	0.089347 	0.076271 	0.010965 
0.025128 	0.061856 	0.064972 	0.010965 
0.067473 	0.061856 	0.166667 	0.041667 
0.117729 	0.180412 	0.180791 	0.054825 
0.038157 	0.013746 	0.031073 	0.010965 
0.002327 	0.001718 	0.002825 	0.002193 
0.291764 	0.137457 	0.189266 	0.105263 
0.001861 	0.000000 	0.002825 	0.002193 
0.117264 	0.118557 	0.129944 	0.065789 
0.000000 	0.001718 	0.002825 	0.002193 
0.175430 	0.073883 	0.282486 	0.050439 
0.069800 	0.081615 	0.110169 	0.043860 
0.011633 	0.002577 	0.011299 	0.010965 
